Timestamp,Value,Value_Classification,BTC_Closing,BTC_Volume,Hour,DayOfWeek
2020-02-05 03:00:00,53.0,Neutral,9613.423828125,35222060874,3,2
2020-02-05 04:00:00,53.0,Neutral,9613.423828125,35222060874,4,2
2020-02-05 05:00:00,53.0,Neutral,9613.423828125,35222060874,5,2
2020-02-05 06:00:00,53.0,Neutral,9613.423828125,35222060874,6,2
2020-02-05 07:00:00,53.0,Neutral,9613.423828125,35222060874,7,2
2020-02-05 08:00:00,53.0,Neutral,9613.423828125,35222060874,8,2
2020-02-05 09:00:00,53.0,Neutral,9613.423828125,35222060874,9,2
2020-02-05 10:00:00,53.0,Neutral,9613.423828125,35222060874,10,2
2020-02-05 11:00:00,53.0,Neutral,9613.423828125,35222060874,11,2
2020-02-05 12:00:00,53.0,Neutral,9613.423828125,35222060874,12,2
2020-02-05 13:00:00,53.0,Neutral,9613.423828125,35222060874,13,2
2020-02-05 14:00:00,53.0,Neutral,9613.423828125,35222060874,14,2
2020-02-05 15:00:00,53.0,Neutral,9613.423828125,35222060874,15,2
2020-02-05 16:00:00,53.0,Neutral,9613.423828125,35222060874,16,2
2020-02-05 17:00:00,53.0,Neutral,9613.423828125,35222060874,17,2
2020-02-05 18:00:00,53.0,Neutral,9613.423828125,35222060874,18,2
2020-02-05 19:00:00,53.0,Neutral,9613.423828125,35222060874,19,2
2020-02-05 20:00:00,53.0,Neutral,9613.423828125,35222060874,20,2
2020-02-05 21:00:00,53.0,Neutral,9613.423828125,35222060874,21,2
2020-02-05 22:00:00,53.0,Neutral,9613.423828125,35222060874,22,2
2020-02-05 23:00:00,53.0,Neutral,9613.423828125,35222060874,23,2
2020-02-06 00:00:00,61.0,Greed,9729.8017578125,37628823716,0,3
2020-02-06 01:00:00,61.0,Greed,9729.8017578125,37628823716,1,3
2020-02-06 02:00:00,61.0,Greed,9729.8017578125,37628823716,2,3
2020-02-06 03:00:00,61.0,Greed,9729.8017578125,37628823716,3,3
2020-02-06 04:00:00,61.0,Greed,9729.8017578125,37628823716,4,3
2020-02-06 05:00:00,61.0,Greed,9729.8017578125,37628823716,5,3
2020-02-06 06:00:00,61.0,Greed,9729.8017578125,37628823716,6,3
2020-02-06 07:00:00,61.0,Greed,9729.8017578125,37628823716,7,3
2020-02-06 08:00:00,61.0,Greed,9729.8017578125,37628823716,8,3
2020-02-06 09:00:00,61.0,Greed,9729.8017578125,37628823716,9,3
2020-02-06 10:00:00,61.0,Greed,9729.8017578125,37628823716,10,3
2020-02-06 11:00:00,61.0,Greed,9729.8017578125,37628823716,11,3
2020-02-06 12:00:00,61.0,Greed,9729.8017578125,37628823716,12,3
2020-02-06 13:00:00,61.0,Greed,9729.8017578125,37628823716,13,3
2020-02-06 14:00:00,61.0,Greed,9729.8017578125,37628823716,14,3
2020-02-06 15:00:00,61.0,Greed,9729.8017578125,37628823716,15,3
2020-02-06 16:00:00,61.0,Greed,9729.8017578125,37628823716,16,3
2020-02-06 17:00:00,61.0,Greed,9729.8017578125,37628823716,17,3
2020-02-06 18:00:00,61.0,Greed,9729.8017578125,37628823716,18,3
2020-02-06 19:00:00,61.0,Greed,9729.8017578125,37628823716,19,3
2020-02-06 20:00:00,61.0,Greed,9729.8017578125,37628823716,20,3
2020-02-06 21:00:00,61.0,Greed,9729.8017578125,37628823716,21,3
2020-02-06 22:00:00,61.0,Greed,9729.8017578125,37628823716,22,3
2020-02-06 23:00:00,61.0,Greed,9729.8017578125,37628823716,23,3
2020-02-07 00:00:00,56.0,Greed,9795.943359375,34522718159,0,4
2020-02-07 01:00:00,56.0,Greed,9795.943359375,34522718159,1,4
2020-02-07 02:00:00,56.0,Greed,9795.943359375,34522718159,2,4
2020-02-07 03:00:00,56.0,Greed,9795.943359375,34522718159,3,4
2020-02-07 04:00:00,56.0,Greed,9795.943359375,34522718159,4,4
2020-02-07 05:00:00,56.0,Greed,9795.943359375,34522718159,5,4
2020-02-07 06:00:00,56.0,Greed,9795.943359375,34522718159,6,4
2020-02-07 07:00:00,56.0,Greed,9795.943359375,34522718159,7,4
2020-02-07 08:00:00,56.0,Greed,9795.943359375,34522718159,8,4
2020-02-07 09:00:00,56.0,Greed,9795.943359375,34522718159,9,4
2020-02-07 10:00:00,56.0,Greed,9795.943359375,34522718159,10,4
2020-02-07 11:00:00,56.0,Greed,9795.943359375,34522718159,11,4
2020-02-07 12:00:00,56.0,Greed,9795.943359375,34522718159,12,4
2020-02-07 13:00:00,56.0,Greed,9795.943359375,34522718159,13,4
2020-02-07 14:00:00,56.0,Greed,9795.943359375,34522718159,14,4
2020-02-07 15:00:00,56.0,Greed,9795.943359375,34522718159,15,4
2020-02-07 16:00:00,56.0,Greed,9795.943359375,34522718159,16,4
2020-02-07 17:00:00,56.0,Greed,9795.943359375,34522718159,17,4
2020-02-07 18:00:00,56.0,Greed,9795.943359375,34522718159,18,4
2020-02-07 19:00:00,56.0,Greed,9795.943359375,34522718159,19,4
2020-02-07 20:00:00,56.0,Greed,9795.943359375,34522718159,20,4
2020-02-07 21:00:00,56.0,Greed,9795.943359375,34522718159,21,4
2020-02-07 22:00:00,56.0,Greed,9795.943359375,34522718159,22,4
2020-02-07 23:00:00,56.0,Greed,9795.943359375,34522718159,23,4
2020-02-08 00:00:00,56.0,Greed,9865.119140625,35172043762,0,5
2020-02-08 01:00:00,56.0,Greed,9865.119140625,35172043762,1,5
2020-02-08 02:00:00,56.0,Greed,9865.119140625,35172043762,2,5
2020-02-08 03:00:00,56.0,Greed,9865.119140625,35172043762,3,5
2020-02-08 04:00:00,56.0,Greed,9865.119140625,35172043762,4,5
2020-02-08 05:00:00,56.0,Greed,9865.119140625,35172043762,5,5
2020-02-08 06:00:00,56.0,Greed,9865.119140625,35172043762,6,5
2020-02-08 07:00:00,56.0,Greed,9865.119140625,35172043762,7,5
2020-02-08 08:00:00,56.0,Greed,9865.119140625,35172043762,8,5
2020-02-08 09:00:00,56.0,Greed,9865.119140625,35172043762,9,5
2020-02-08 10:00:00,56.0,Greed,9865.119140625,35172043762,10,5
2020-02-08 11:00:00,56.0,Greed,9865.119140625,35172043762,11,5
2020-02-08 12:00:00,56.0,Greed,9865.119140625,35172043762,12,5
2020-02-08 13:00:00,56.0,Greed,9865.119140625,35172043762,13,5
2020-02-08 14:00:00,56.0,Greed,9865.119140625,35172043762,14,5
2020-02-08 15:00:00,56.0,Greed,9865.119140625,35172043762,15,5
2020-02-08 16:00:00,56.0,Greed,9865.119140625,35172043762,16,5
2020-02-08 17:00:00,56.0,Greed,9865.119140625,35172043762,17,5
2020-02-08 18:00:00,56.0,Greed,9865.119140625,35172043762,18,5
2020-02-08 19:00:00,56.0,Greed,9865.119140625,35172043762,19,5
2020-02-08 20:00:00,56.0,Greed,9865.119140625,35172043762,20,5
2020-02-08 21:00:00,56.0,Greed,9865.119140625,35172043762,21,5
2020-02-08 22:00:00,56.0,Greed,9865.119140625,35172043762,22,5
2020-02-08 23:00:00,56.0,Greed,9865.119140625,35172043762,23,5
2020-02-09 00:00:00,56.0,Greed,10116.673828125,35807884663,0,6
2020-02-09 01:00:00,56.0,Greed,10116.673828125,35807884663,1,6
2020-02-09 02:00:00,56.0,Greed,10116.673828125,35807884663,2,6
2020-02-09 03:00:00,56.0,Greed,10116.673828125,35807884663,3,6
2020-02-09 04:00:00,56.0,Greed,10116.673828125,35807884663,4,6
2020-02-09 05:00:00,56.0,Greed,10116.673828125,35807884663,5,6
2020-02-09 06:00:00,56.0,Greed,10116.673828125,35807884663,6,6
2020-02-09 07:00:00,56.0,Greed,10116.673828125,35807884663,7,6
2020-02-09 08:00:00,56.0,Greed,10116.673828125,35807884663,8,6
2020-02-09 09:00:00,56.0,Greed,10116.673828125,35807884663,9,6
2020-02-09 10:00:00,56.0,Greed,10116.673828125,35807884663,10,6
2020-02-09 11:00:00,56.0,Greed,10116.673828125,35807884663,11,6
2020-02-09 12:00:00,56.0,Greed,10116.673828125,35807884663,12,6
2020-02-09 13:00:00,56.0,Greed,10116.673828125,35807884663,13,6
2020-02-09 14:00:00,56.0,Greed,10116.673828125,35807884663,14,6
2020-02-09 15:00:00,56.0,Greed,10116.673828125,35807884663,15,6
2020-02-09 16:00:00,56.0,Greed,10116.673828125,35807884663,16,6
2020-02-09 17:00:00,56.0,Greed,10116.673828125,35807884663,17,6
2020-02-09 18:00:00,56.0,Greed,10116.673828125,35807884663,18,6
2020-02-09 19:00:00,56.0,Greed,10116.673828125,35807884663,19,6
2020-02-09 20:00:00,56.0,Greed,10116.673828125,35807884663,20,6
2020-02-09 21:00:00,56.0,Greed,10116.673828125,35807884663,21,6
2020-02-09 22:00:00,56.0,Greed,10116.673828125,35807884663,22,6
2020-02-09 23:00:00,56.0,Greed,10116.673828125,35807884663,23,6
2020-02-10 00:00:00,57.0,Greed,9856.611328125,39386548075,0,0
2020-02-10 01:00:00,57.0,Greed,9856.611328125,39386548075,1,0
2020-02-10 02:00:00,57.0,Greed,9856.611328125,39386548075,2,0
2020-02-10 03:00:00,57.0,Greed,9856.611328125,39386548075,3,0
2020-02-10 04:00:00,57.0,Greed,9856.611328125,39386548075,4,0
2020-02-10 05:00:00,57.0,Greed,9856.611328125,39386548075,5,0
2020-02-10 06:00:00,57.0,Greed,9856.611328125,39386548075,6,0
2020-02-10 07:00:00,57.0,Greed,9856.611328125,39386548075,7,0
2020-02-10 08:00:00,57.0,Greed,9856.611328125,39386548075,8,0
2020-02-10 09:00:00,57.0,Greed,9856.611328125,39386548075,9,0
2020-02-10 10:00:00,57.0,Greed,9856.611328125,39386548075,10,0
2020-02-10 11:00:00,57.0,Greed,9856.611328125,39386548075,11,0
2020-02-10 12:00:00,57.0,Greed,9856.611328125,39386548075,12,0
2020-02-10 13:00:00,57.0,Greed,9856.611328125,39386548075,13,0
2020-02-10 14:00:00,57.0,Greed,9856.611328125,39386548075,14,0
2020-02-10 15:00:00,57.0,Greed,9856.611328125,39386548075,15,0
2020-02-10 16:00:00,57.0,Greed,9856.611328125,39386548075,16,0
2020-02-10 17:00:00,57.0,Greed,9856.611328125,39386548075,17,0
2020-02-10 18:00:00,57.0,Greed,9856.611328125,39386548075,18,0
2020-02-10 19:00:00,57.0,Greed,9856.611328125,39386548075,19,0
2020-02-10 20:00:00,57.0,Greed,9856.611328125,39386548075,20,0
2020-02-10 21:00:00,57.0,Greed,9856.611328125,39386548075,21,0
2020-02-10 22:00:00,57.0,Greed,9856.611328125,39386548075,22,0
2020-02-10 23:00:00,57.0,Greed,9856.611328125,39386548075,23,0
2020-02-11 00:00:00,52.0,Neutral,10208.236328125,37648059389,0,1
2020-02-11 01:00:00,52.0,Neutral,10208.236328125,37648059389,1,1
2020-02-11 02:00:00,52.0,Neutral,10208.236328125,37648059389,2,1
2020-02-11 03:00:00,52.0,Neutral,10208.236328125,37648059389,3,1
2020-02-11 04:00:00,52.0,Neutral,10208.236328125,37648059389,4,1
2020-02-11 05:00:00,52.0,Neutral,10208.236328125,37648059389,5,1
2020-02-11 06:00:00,52.0,Neutral,10208.236328125,37648059389,6,1
2020-02-11 07:00:00,52.0,Neutral,10208.236328125,37648059389,7,1
2020-02-11 08:00:00,52.0,Neutral,10208.236328125,37648059389,8,1
2020-02-11 09:00:00,52.0,Neutral,10208.236328125,37648059389,9,1
2020-02-11 10:00:00,52.0,Neutral,10208.236328125,37648059389,10,1
2020-02-11 11:00:00,52.0,Neutral,10208.236328125,37648059389,11,1
2020-02-11 12:00:00,52.0,Neutral,10208.236328125,37648059389,12,1
2020-02-11 13:00:00,52.0,Neutral,10208.236328125,37648059389,13,1
2020-02-11 14:00:00,52.0,Neutral,10208.236328125,37648059389,14,1
2020-02-11 15:00:00,52.0,Neutral,10208.236328125,37648059389,15,1
2020-02-11 16:00:00,52.0,Neutral,10208.236328125,37648059389,16,1
2020-02-11 17:00:00,52.0,Neutral,10208.236328125,37648059389,17,1
2020-02-11 18:00:00,52.0,Neutral,10208.236328125,37648059389,18,1
2020-02-11 19:00:00,52.0,Neutral,10208.236328125,37648059389,19,1
2020-02-11 20:00:00,52.0,Neutral,10208.236328125,37648059389,20,1
2020-02-11 21:00:00,52.0,Neutral,10208.236328125,37648059389,21,1
2020-02-11 22:00:00,52.0,Neutral,10208.236328125,37648059389,22,1
2020-02-11 23:00:00,52.0,Neutral,10208.236328125,37648059389,23,1
2020-02-12 00:00:00,61.0,Greed,10326.0546875,43444303830,0,2
2020-02-12 01:00:00,61.0,Greed,10326.0546875,43444303830,1,2
2020-02-12 02:00:00,61.0,Greed,10326.0546875,43444303830,2,2
2020-02-12 03:00:00,61.0,Greed,10326.0546875,43444303830,3,2
2020-02-12 04:00:00,61.0,Greed,10326.0546875,43444303830,4,2
2020-02-12 05:00:00,61.0,Greed,10326.0546875,43444303830,5,2
2020-02-12 06:00:00,61.0,Greed,10326.0546875,43444303830,6,2
2020-02-12 07:00:00,61.0,Greed,10326.0546875,43444303830,7,2
2020-02-12 08:00:00,61.0,Greed,10326.0546875,43444303830,8,2
2020-02-12 09:00:00,61.0,Greed,10326.0546875,43444303830,9,2
2020-02-12 10:00:00,61.0,Greed,10326.0546875,43444303830,10,2
2020-02-12 11:00:00,61.0,Greed,10326.0546875,43444303830,11,2
2020-02-12 12:00:00,61.0,Greed,10326.0546875,43444303830,12,2
2020-02-12 13:00:00,61.0,Greed,10326.0546875,43444303830,13,2
2020-02-12 14:00:00,61.0,Greed,10326.0546875,43444303830,14,2
2020-02-12 15:00:00,61.0,Greed,10326.0546875,43444303830,15,2
2020-02-12 16:00:00,61.0,Greed,10326.0546875,43444303830,16,2
2020-02-12 17:00:00,61.0,Greed,10326.0546875,43444303830,17,2
2020-02-12 18:00:00,61.0,Greed,10326.0546875,43444303830,18,2
2020-02-12 19:00:00,61.0,Greed,10326.0546875,43444303830,19,2
2020-02-12 20:00:00,61.0,Greed,10326.0546875,43444303830,20,2
2020-02-12 21:00:00,61.0,Greed,10326.0546875,43444303830,21,2
2020-02-12 22:00:00,61.0,Greed,10326.0546875,43444303830,22,2
2020-02-12 23:00:00,61.0,Greed,10326.0546875,43444303830,23,2
2020-02-13 00:00:00,65.0,Greed,10214.3798828125,49356071373,0,3
2020-02-13 01:00:00,65.0,Greed,10214.3798828125,49356071373,1,3
2020-02-13 02:00:00,65.0,Greed,10214.3798828125,49356071373,2,3
2020-02-13 03:00:00,65.0,Greed,10214.3798828125,49356071373,3,3
2020-02-13 04:00:00,65.0,Greed,10214.3798828125,49356071373,4,3
2020-02-13 05:00:00,65.0,Greed,10214.3798828125,49356071373,5,3
2020-02-13 06:00:00,65.0,Greed,10214.3798828125,49356071373,6,3
2020-02-13 07:00:00,65.0,Greed,10214.3798828125,49356071373,7,3
2020-02-13 08:00:00,65.0,Greed,10214.3798828125,49356071373,8,3
2020-02-13 09:00:00,65.0,Greed,10214.3798828125,49356071373,9,3
2020-02-13 10:00:00,65.0,Greed,10214.3798828125,49356071373,10,3
2020-02-13 11:00:00,65.0,Greed,10214.3798828125,49356071373,11,3
2020-02-13 12:00:00,65.0,Greed,10214.3798828125,49356071373,12,3
2020-02-13 13:00:00,65.0,Greed,10214.3798828125,49356071373,13,3
2020-02-13 14:00:00,65.0,Greed,10214.3798828125,49356071373,14,3
2020-02-13 15:00:00,65.0,Greed,10214.3798828125,49356071373,15,3
2020-02-13 16:00:00,65.0,Greed,10214.3798828125,49356071373,16,3
2020-02-13 17:00:00,65.0,Greed,10214.3798828125,49356071373,17,3
2020-02-13 18:00:00,65.0,Greed,10214.3798828125,49356071373,18,3
2020-02-13 19:00:00,65.0,Greed,10214.3798828125,49356071373,19,3
2020-02-13 20:00:00,65.0,Greed,10214.3798828125,49356071373,20,3
2020-02-13 21:00:00,65.0,Greed,10214.3798828125,49356071373,21,3
2020-02-13 22:00:00,65.0,Greed,10214.3798828125,49356071373,22,3
2020-02-13 23:00:00,65.0,Greed,10214.3798828125,49356071373,23,3
2020-02-14 00:00:00,63.0,Greed,10312.1162109375,43338264162,0,4
2020-02-14 01:00:00,63.0,Greed,10312.1162109375,43338264162,1,4
2020-02-14 02:00:00,63.0,Greed,10312.1162109375,43338264162,2,4
2020-02-14 03:00:00,63.0,Greed,10312.1162109375,43338264162,3,4
2020-02-14 04:00:00,63.0,Greed,10312.1162109375,43338264162,4,4
2020-02-14 05:00:00,63.0,Greed,10312.1162109375,43338264162,5,4
2020-02-14 06:00:00,63.0,Greed,10312.1162109375,43338264162,6,4
2020-02-14 07:00:00,63.0,Greed,10312.1162109375,43338264162,7,4
2020-02-14 08:00:00,63.0,Greed,10312.1162109375,43338264162,8,4
2020-02-14 09:00:00,63.0,Greed,10312.1162109375,43338264162,9,4
2020-02-14 10:00:00,63.0,Greed,10312.1162109375,43338264162,10,4
2020-02-14 11:00:00,63.0,Greed,10312.1162109375,43338264162,11,4
2020-02-14 12:00:00,63.0,Greed,10312.1162109375,43338264162,12,4
2020-02-14 13:00:00,63.0,Greed,10312.1162109375,43338264162,13,4
2020-02-14 14:00:00,63.0,Greed,10312.1162109375,43338264162,14,4
2020-02-14 15:00:00,63.0,Greed,10312.1162109375,43338264162,15,4
2020-02-14 16:00:00,63.0,Greed,10312.1162109375,43338264162,16,4
2020-02-14 17:00:00,63.0,Greed,10312.1162109375,43338264162,17,4
2020-02-14 18:00:00,63.0,Greed,10312.1162109375,43338264162,18,4
2020-02-14 19:00:00,63.0,Greed,10312.1162109375,43338264162,19,4
2020-02-14 20:00:00,63.0,Greed,10312.1162109375,43338264162,20,4
2020-02-14 21:00:00,63.0,Greed,10312.1162109375,43338264162,21,4
2020-02-14 22:00:00,63.0,Greed,10312.1162109375,43338264162,22,4
2020-02-14 23:00:00,63.0,Greed,10312.1162109375,43338264162,23,4
2020-02-15 00:00:00,64.0,Greed,9889.4248046875,43865054831,0,5
2020-02-15 01:00:00,64.0,Greed,9889.4248046875,43865054831,1,5
2020-02-15 02:00:00,64.0,Greed,9889.4248046875,43865054831,2,5
