index,timestamp,typical_price_first,typical_price_last,min_max_range,volume_sum,volume_std,number_of_trades_sum,number_of_trades_mean,quote_ratio_mean,quote_ratio_max,taker_buy_base_ratio_mean,taker_buy_base_ratio_max,taker_buy_quote_ratio_mean,taker_buy_quote_ratio_max,flag_mean,vola_current_range,vola_composite_index,ret_1m_log,ret_60m_future
29588,2021-01-01 00:00:00,28942.645,29008.38,341.1700000000019,2311.811445,27.004916128619914,58389,973.15,28894.42882969409,29015.909537398707,0.5203969580762532,0.8433929468909551,15036.466582898322,24375.79113446006,1.0,0.0012441947171966,0.3237864418387143,4.114961273403781e-05,0.0139994884440204
29589,2021-01-01 01:00:00,28991.375,29408.14,509.6500000000015,5403.0684710000005,86.8208588734666,103896,1731.6,29294.716632531625,29457.74256847185,0.5550477423638874,0.8217930858410969,16259.921584830889,24210.560096070458,1.0,0.0016748090586832,0.6875613547651993,0.0002367754615908,-0.000160547133007
29590,2021-01-01 02:00:00,29434.6,29189.625,345.2299999999996,2384.23156,23.53943435567816,57646,960.7666666666668,29294.46188820598,29446.43817743904,0.5208722241671402,0.7421626050924227,15258.456115215657,21744.74730044806,1.0,0.0013596111632565,0.356815709029116,-0.0001224823205995,-0.0013264848673271
29591,2021-01-01 03:00:00,29212.05,29285.305,216.9799999999996,1461.345077,12.891576513342736,42510,708.5,29257.20628061222,29337.629965186,0.514175667648276,0.8476310936592161,15043.27186385797,24832.488573681447,1.0,0.0010192329454787,0.104045998343106,4.774282469693127e-05,0.0006364220895062
29592,2021-01-01 04:00:00,29300.13,29222.11,365.59999999999854,2038.046803,37.22462844941794,55414,923.5666666666668,29273.452987340417,29370.393311228807,0.5056340950689568,0.7767115588239252,14801.115963565371,22805.60651409502,1.0,0.0011253420120316,0.1736364480214877,-3.310045588681715e-05,-0.0038015139726601
29593,2021-01-01 05:00:00,29215.035,29186.71,151.16999999999825,1469.956262,16.877453360009003,41800,696.6666666666666,29161.743544738703,29215.637396386755,0.494697857263066,0.9319951454148624,14427.416465581286,27211.87855242038,1.0,0.0008640223200216,-0.0632642073858635,-1.900446930744345e-05,0.0005519613203498
29594,2021-01-01 06:00:00,29196.695,29162.14,192.6800000000003,1420.726291,14.489994455062975,46400,773.3333333333334,29177.57790011317,29256.15090828044,0.4965441612936488,0.8507673122874299,14488.460001310976,24812.08866944342,1.0,0.0008717673071665,-0.0590966225631675,-7.230811732615364e-06,-0.0043073452320057
29595,2021-01-01 07:00:00,29163.36,29088.4,385.4399999999987,2380.180918,52.12819056556032,53158,885.9666666666667,29049.233877741102,29183.484392700066,0.4895757557498026,0.9160073108633664,14223.68225922648,26582.55388835484,1.0,0.0011451252487871,0.2391353083165826,-4.663577517066532e-05,-0.0007193888618555
29596,2021-01-01 08:00:00,29112.615,29020.17,305.78999999999724,2008.165739,19.206147852023182,55012,916.8666666666668,29030.29010320268,29150.028094097088,0.5089127500409748,0.8059235218479103,14774.508381636551,23406.975324295745,1.0,0.0012041518865053,0.3327602275651914,-5.325962085723385e-05,0.0050927634322796
29597,2021-01-01 09:00:00,29018.435,29199.8,337.7299999999996,2022.056022,19.76723235662083,43674,727.9,29176.339594367724,29290.38470692953,0.5808825356798479,0.8976105402952866,16950.239493658657,26207.521879336364,1.0,0.0009065064564129,0.0564828638269435,0.0001158036087963,0.0024796498181743
29598,2021-01-01 10:00:00,29200.5,29235.285,192.0900000000001,1944.255841,16.32446473602258,46783,779.7166666666667,29250.38098303646,29320.35009455349,0.5339547066400311,0.8118296459119875,15618.580621513807,23733.27230216873,1.0,0.0009880650687353,0.0506788464756539,1.2328980185399304e-05,0.0016956135596166
29599,2021-01-01 11:00:00,29229.215,29313.335,190.13000000000105,2309.227717,23.9355152219509,49883,831.3833333333333,29299.727434593904,29394.936388951835,0.5388307631206589,0.9267916345229592,15789.062668071823,27145.016692906665,1.0,0.0010309522827666,0.051613564349419,5.106149117450017e-05,0.0023396331290348
29600,2021-01-01 12:00:00,29309.545,29233.4,450.0,4191.915161,72.55765256020426,82845,1380.75,29369.49135981122,29593.4277846672,0.5159735195234315,0.8862568187427182,15158.220898914786,26151.9081642169,1.0,0.0016780716355788,0.6943655747071255,-4.554749581149724e-05,0.0003784732281112
29601,2021-01-01 13:00:00,29253.015,29462.005,270.0,2211.29829,17.565648240476964,51420,857.0,29378.123177650683,29461.80071537397,0.4925953267787108,0.8189498382931761,14472.446723631609,24065.56229374535,1.0,0.0010339419394491,0.2629095787948577,0.0001313503548307,0.0006726278885046
29602,2021-01-01 14:00:00,29462.405,29324.535,263.84999999999854,2612.67217,22.04113103909753,63341,1055.6833333333334,29400.997019969866,29511.87160814223,0.4963337827250097,0.7796234677666398,14593.409056700866,23005.555644758635,1.0,0.0011588409797801,0.131593153223505,-7.764592699054419e-05,-0.00499362974702
29603,2021-01-01 15:00:00,29326.08,29199.34,360.8600000000006,2779.063894,38.52361879159911,71966,1199.4333333333334,29253.263072206755,29370.49213993249,0.4726252625759913,0.8113591514030583,13828.001987309888,23771.82810146514,1.0,0.0012138892582313,0.306864675384304,-7.927692110474485e-05,0.0005996113101779
29604,2021-01-01 16:00:00,29209.385,29294.79,235.0,1490.329484,14.384032078709891,41586,693.1,29270.38802769466,29355.211731012867,0.5163967466536653,0.7369811360550882,15114.424660581126,21586.893294642345,1.0,0.0008647071038952,-0.0485836475725363,6.377249133163109e-05,-0.0018388460270923
29605,2021-01-01 17:00:00,29283.800000000003,29081.785,402.7599999999984,2504.977099,52.30054371665574,58010,966.8333333333334,29215.56417312505,29330.75457780601,0.4525419724393018,0.7704477574992799,13222.50373480117,22549.14226123336,1.0,0.0011052616809943,0.2029798208816164,-0.0001261449468731,-0.0051435675919114
29606,2021-01-01 18:00:00,29035.235,29067.75,635.4099999999999,4226.430041,80.32884530029321,88856,1480.9333333333334,29065.53862886187,29235.60803953892,0.4561664918550193,0.6981949338256073,13260.544513229434,20284.28747573034,1.0,0.001879354159291,0.9978380594417058,-3.978057193081467e-06,-0.0004009325721438
29607,2021-01-01 19:00:00,29048.5,29032.49,175.3199999999997,1629.228721,15.591311396801329,49038,817.3,29052.165278270422,29108.12751255744,0.4609984006879717,0.784583248177299,13393.801555161976,22821.30428615079,1.0,0.0011759415497893,0.2035289267043256,-2.5048021061982028e-05,0.0041086816278511
29608,2021-01-01 20:00:00,28964.415,29209.915,399.3500000000022,1838.549082,24.26686069529579,52949,882.4833333333333,29169.65294383845,29258.748159196653,0.5160204995378025,0.8248541198646819,15052.49900369773,24039.6750009269,1.0,0.0011141826723615,0.2009382845240839,9.841461991861756e-05,0.0013355973981537
29609,2021-01-01 21:00:00,29203.86,29166.965,159.8199999999997,1447.229641,14.780561198080608,34181,569.6833333333333,29212.05546793185,29280.989441435504,0.5055869661140827,0.8155809606212439,14770.6550115943,23807.14861200902,1.0,0.000776256040133,-0.1396052891542679,-2.3171731825358023e-05,0.0015322419397306
29610,2021-01-01 22:00:00,29139.72,29260.28,222.1700000000019,1127.035897,13.852062434337553,37533,625.55,29255.279802781264,29311.951462342167,0.499642455388935,0.968174132272261,14617.382246614596,28290.03945591577,1.0,0.0007384479907178,-0.0928041606820721,5.815666740109408e-05,0.0010899549585992
29611,2021-01-01 23:00:00,29256.48,29327.23,110.75,971.123385,7.648905557643005,28620,477.0,29287.72707926111,29330.2261797783,0.5170475383674256,0.8528614740088012,15144.208151448996,24995.001997077983,1.0,0.0006304078735165,-0.1971201485351681,3.9463665546849774e-05,-0.0039744400275911
29612,2021-01-02 00:00:00,29318.555,29192.615,392.0600000000013,2638.159379,40.48057063420698,56787,946.45,29171.388497973192,29322.29567424516,0.4826694735357015,0.93347630176968,14079.65954288589,27212.1428079254,1.0,0.0013685836275339,0.4850075246918905,-7.643495555493987e-05,0.0029110148112197
29613,2021-01-02 01:00:00,29198.21,29369.72,300.0,1891.997249,22.734786583489218,41136,685.6,29254.51160531853,29395.588874872486,0.4768007739342362,0.7821472185387893,13950.83307609896,22992.19081869596,1.0,0.0009167419055547,0.0536186118985149,9.22124605344586e-05,0.0043964797107998
29614,2021-01-02 02:00:00,29352.29,29328.87,148.9900000000016,1704.830137,23.06470254324464,34864,581.0666666666667,29385.003382793784,29458.65234061433,0.4735374621298684,0.8479675309792236,13915.85279352895,24904.89241698564,1.0,0.0008797603673814,-0.0377006174715497,-2.024994644165056e-05,-0.0018923322704672
29615,2021-01-02 03:00:00,29332.525,29351.175000000003,125.64000000000306,1158.041761,14.222243317882748,33338,555.6333333333333,29329.60891529681,29372.729426206093,0.5025643237999151,0.8867513213189658,14739.762763626444,26012.49680103008,1.0,0.0007855118983255,-0.1282440999722856,1.5980476072208483e-05,-0.0003856949863617
29616,2021-01-02 04:00:00,29352.115,29347.11,176.0,988.71107,10.12688711374133,36593,609.8833333333333,29318.337228184635,29381.74478629953,0.5127418017672473,0.7543595221200533,15032.94706737974,22147.791813315645,1.0,0.0007230934299137,-0.1172007275131316,-1.3173978174522537e-06,0.0054042915470703
